ClientID,Recency,Frequency,Monetary,cluster,SegmentRFM,ActionRecommandee
CLT02056,147,8,62033.572,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02057,187,4,18268.77,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02058,153,4,74831.16,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02059,16,4,35751.726,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02060,28,6,16233.013,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02061,24,5,27223.852,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02062,33,3,96436.38999999998,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02063,218,8,26762.954,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02064,289,6,11082.5,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02065,574,1,15120.87,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02066,247,6,28994.35,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02067,1026,2,29206.426,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02068,479,6,51458.006,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02069,126,8,121519.79,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02070,115,3,27284.4,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02071,79,7,31806.52,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02072,267,8,67288.039,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02073,707,2,10461.12,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02074,88,2,27043.32,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02075,364,11,180979.313,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT02076,336,1,7903.17,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02077,986,8,8049.701,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02078,176,4,13138.5,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02079,9,3,18686.216,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02080,163,5,45768.254,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02081,273,4,12522.938,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02082,623,3,47392.56,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02083,630,6,33192.522,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02084,247,9,219005.997,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT02085,43,10,29848.76,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02086,364,3,60786.52,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02087,838,2,8750.16,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02088,88,4,41349.48,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02089,135,3,51803.712,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02090,221,4,13076.902,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02091,26,8,134866.585,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT02092,65,6,38979.059,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02093,37,5,104883.309,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02094,56,4,69049.79999999999,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02095,118,4,37578.59,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02096,46,6,47634.6,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02097,66,3,58933.17,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02098,29,6,89964.23,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02099,277,7,47181.816,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02100,231,4,49383.397,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02101,246,3,12472.74,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02102,460,6,62837.627,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02103,362,6,98304.07,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02104,627,7,33086.884,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02105,161,11,41118.84,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02106,25,8,37176.202,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02107,327,7,71066.46,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02108,134,7,30705.57,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02109,46,7,136559.905,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT02110,188,9,60042.534,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02111,128,7,11286.566,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02112,8,3,2779.4,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02113,74,3,28208.19,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02114,215,4,23279.82,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02115,30,5,39992.4,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02116,38,4,76022.699,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02117,180,2,4719.7880000000005,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02118,253,3,73856.85,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02119,55,7,49249.25,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02120,1228,1,5223.75,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02121,201,5,147722.426,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT02122,336,4,40557.3,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02123,595,4,48041.606,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02124,139,9,178136.446,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT02125,63,6,64458.68,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02126,184,6,104709.256,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02127,851,2,10098.27,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02128,26,9,12710.88,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02129,128,2,7249.129999999999,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02130,901,3,14959.772,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02131,67,9,56523.773,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02132,395,3,45680.07,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02133,870,4,83965.14,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02134,253,7,40910.1,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02135,22,5,4853.91,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02136,208,6,55219.46,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02137,320,5,42282.0,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02138,240,4,7544.5,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02139,85,4,41043.04,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02140,144,4,71689.04000000001,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02141,734,3,31465.0,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02142,9,1,7227.33,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02143,117,4,83648.34,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02144,994,1,18623.15,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02145,84,6,75423.76,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02146,193,5,20442.47,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02147,415,7,43558.0,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02148,569,3,28966.14,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02149,144,5,25470.858,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02150,175,4,6028.397,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02151,65,6,55152.479,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02152,150,5,9422.88,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02154,720,6,15016.1,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02155,595,6,54254.916,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02156,227,7,122917.21,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02157,387,9,66779.16,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02158,146,6,13198.25,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02159,622,2,3759.36,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02160,158,7,178396.528,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT02161,73,3,16984.0,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02162,413,8,45152.8,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02163,89,5,22153.488,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02164,46,6,59918.716,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02165,13,8,9384.267,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02166,160,7,27339.69,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02167,29,4,13044.78,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02168,178,7,184666.357,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT02169,294,6,26017.805,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02170,131,6,11299.039,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02171,415,4,15234.543,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02172,75,7,26143.673,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02173,99,3,3579.467,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02174,76,4,79757.363,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02175,3,8,113092.204,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02176,189,2,3996.4,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02177,133,1,11101.2,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02178,107,7,227479.805,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT02179,12,6,23989.842,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02180,87,9,44023.407,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02181,487,4,35126.826,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02182,325,5,154934.06,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT02183,38,4,41992.584,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02184,118,4,14860.06,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02185,175,10,39162.449,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02186,36,5,83160.993,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02187,150,5,22162.542,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02188,61,9,304665.265,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT02189,517,6,21399.926,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02190,1367,3,10165.54,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02191,402,6,36106.317,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02192,51,4,15181.16,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02193,17,6,119928.821,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02194,36,6,96147.997,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02195,344,2,10058.37,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02196,201,6,25379.25,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02197,781,2,2165.96,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02198,943,2,45276.199,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02199,981,3,9627.0,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02200,527,3,21659.753,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02201,512,4,9885.74,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02202,50,5,136450.515,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT02203,86,8,100608.904,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02204,205,7,19929.728,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02205,175,1,3179.52,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02206,153,9,21599.62,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02207,56,5,222373.976,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT02208,101,11,15494.7,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02209,525,4,37958.74,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02210,317,4,12015.6,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02211,798,3,46548.605,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02212,76,10,236954.744,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT02213,49,4,34035.802,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02214,35,7,25630.339,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02215,230,2,10734.75,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02216,648,2,15874.17,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02217,165,4,44889.42,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02218,603,3,36070.5,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02219,319,5,119905.148,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02220,89,4,14707.432,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02221,107,5,99067.92,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02222,270,8,73294.65,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02223,1072,2,10385.021,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02224,139,5,139031.028,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT02225,231,6,115580.16,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02226,159,5,49766.436,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02227,640,5,17461.345999999998,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02228,379,8,29558.627,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02229,357,5,8153.601,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02230,74,4,7794.15,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02231,78,7,315898.92,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT02232,224,5,105950.46,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02233,12,7,12858.7,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02234,158,7,32065.967,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02235,2,7,33789.9,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02236,254,4,19051.701,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02237,210,3,9994.42,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02238,151,6,20317.336,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02239,140,3,28499.95,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02240,130,9,264645.831,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT02241,440,7,322121.44,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT02242,442,6,26357.229,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02243,260,2,9704.0,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02244,206,4,29448.410000000003,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02245,460,7,43834.636,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02246,37,4,23511.51,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02247,470,4,63476.348,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02248,380,8,56413.834,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02249,133,3,69717.379,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02250,67,4,5817.557,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02251,317,6,16763.501,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02252,272,5,22395.563,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02253,286,2,5019.5380000000005,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02254,99,2,66401.46,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02255,198,1,1462.3,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02256,82,2,13280.56,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02257,62,4,20489.049,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02258,54,6,31073.505,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02259,12,8,222478.395,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT02260,225,8,50811.554,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02261,70,2,15715.21,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02262,140,8,38124.45,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02263,132,7,58195.2,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02264,655,4,9582.487,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02265,218,3,11865.283,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02266,336,6,35374.326,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02267,257,8,30019.592,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02268,487,5,130026.58,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02269,96,4,21168.846,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02270,5,6,27580.022,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02271,2,7,23622.601,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02272,4,7,16889.989,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02273,113,4,21160.296,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02274,170,6,61842.146,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02275,103,9,127717.92,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT02276,10,6,13019.422,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02277,5,7,6586.752,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02278,32,7,68386.624,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02279,106,14,15325.683,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02280,25,5,10151.074,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02281,135,4,21692.0,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02282,99,4,76810.97099999999,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02284,105,7,60593.536,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02285,348,6,6414.125,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02286,1162,1,4305.0,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02287,33,8,149626.95,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT02288,227,7,31315.515,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02289,39,7,66281.58,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02290,813,5,52193.078,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02291,34,4,24079.67,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02292,58,5,112071.96,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02293,94,3,10382.839,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02294,59,6,17470.171000000002,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02295,304,3,9975.12,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02296,177,2,9633.395,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02297,212,5,8837.778,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02298,358,3,4644.9580000000005,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02299,712,1,10973.617,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02300,548,6,20605.2,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02301,564,3,2904.922,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02302,858,2,14261.94,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02303,214,4,19761.6,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02304,611,3,55446.3,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02305,1126,3,9112.14,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02306,37,2,15143.742,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02307,828,2,13613.18,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02308,48,5,43934.977,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02309,80,3,16729.98,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02310,548,3,18293.462,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02311,20,4,76676.827,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02312,754,5,30905.686,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02313,436,5,20801.61,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02314,193,4,33911.193,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02315,414,5,75194.244,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02316,14,5,104749.205,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02317,651,6,38433.09,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02318,105,7,34582.1,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02319,386,3,44951.522,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02320,323,1,6013.28,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02321,571,7,14463.6,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02322,393,5,92915.565,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02323,335,3,15050.28,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02324,168,2,12447.72,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02325,248,4,109077.21,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02326,144,6,30831.42,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02327,5,6,29133.55,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02328,74,6,28736.097,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02329,146,6,60885.84,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02330,121,4,24462.27,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02331,98,3,16013.57,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02332,327,3,13808.86,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02333,1,5,53200.485,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02334,452,1,5404.06,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02335,339,3,14721.15,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02336,179,8,90098.25,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02337,11,8,33484.51,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02338,161,6,51809.489,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02339,132,7,8790.974,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02340,25,10,56565.04,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02341,490,7,36073.44,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02342,228,2,4209.628,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02343,368,5,20629.892,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02344,103,4,54977.880000000005,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02345,438,2,6356.042,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02346,126,3,9940.28,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02347,276,2,2410.653,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02348,198,10,66630.96,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02349,386,7,74162.656,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02350,713,5,25549.1,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02351,387,1,1180.73,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02352,109,6,46165.68,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02353,359,4,26157.106,0,À Surveiller,"Relance légère, offre personnalisée, sondage satisfaction"
CLT02354,579,2,6289.91,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
CLT02355,25,10,162760.619,1,Réguliers,"Offres de fidélisation, points bonus, upselling"
CLT02356,159,7,94020.181,2,Champions,"Programme VIP, récompenses exclusives, vente croisée"
CLT02357,780,3,4212.98,3,Perdus,"Campagne de réactivation, offre de retour spéciale"
